name,address,lon,lat,city
Christian Church Disciples Of Christ,"1580 Peachtree St NWAtlanta, GA 30309",-84.3894188,33.797401,Atlanta
Christ Church Presbyterian,"1740 Peachtree St NWAtlanta, GA 30309",-84.3933302,33.8016048,Atlanta
Hagar Ctm,"905 Martin Luther King Jr Dr NWAtlanta, GA 30314",-84.4172644,33.7549175,Atlanta
Chosen Vessel World Harvest Ministries Of Atlanta,"825 Beecher St SWAtlanta, GA 30310",-84.414825,33.7336927,Atlanta
True Worship Christian Fellowship,"1776 Sylvan Rd SWAtlanta, GA 30310",-84.4176361,33.7063951,Atlanta
New Beginnings International Ministries,"2473 Delowe DrAtlanta, GA 30344",-84.4574425,33.6880452,Atlanta
Another Chance Ministry,"3020 Bayard StAtlanta, GA 30344",-84.4317581,33.6728005,Atlanta
Unlimited Love,"5436 Riverdale RdAtlanta, GA 30349",-84.4347033,33.6066533,Atlanta
Genesis Bible Church of At Inc,"1832 Independence SqAtlanta, GA 30338",-84.313851,33.931039,Atlanta
Life Center Ministries,"2690 Mount Vernon RdAtlanta, GA 30338",-84.2974615,33.960793,Atlanta
Episcopal Media Center,"644 W Peachtree St NWAtlanta, GA 30308",-84.3879612,33.771964,Atlanta
Campus Ministry Lutheran,"182 5th St NWAtlanta, GA 30313",-84.3931222,33.7766873,Atlanta
St John's Lutheran Church ELCA,"1410 Ponce De Leon Ave NEAtlanta, GA 30307",-84.3407073,33.7757751,Atlanta
Lutheran Services Of Georgia,"1330 Peachtree Battle Ave NWAtlanta, GA 30327",-84.4311959,33.8253927,Atlanta
Saint Bartholomew's Episcopal Church,"1790 Lavista Rd NEAtlanta, GA 30329",-84.328608,33.8175723,Atlanta
Music At Peachtree Road,"3686 Peachtree Rd NEAtlanta, GA 30319",-84.3581276,33.8539269,Atlanta
Advent Lutheran Church-Elca,"5200 Buford Hwy NEAtlanta, GA 30340",-84.2842476,33.894389,Atlanta
Apostles Learning Center,"6025 Glenridge DrAtlanta, GA 30328",-84.363865,33.91986,Atlanta
Lutheran Church Of The Apostles ELCA,"6025 Glenridge DrAtlanta, GA 30328",-84.363865,33.91986,Atlanta
Apostles Church of Sandy Springs,"6025 Glenridge DrAtlanta, GA 30328",-84.363865,33.91986,Atlanta
Rivercliff Lutheran Church,"8750 Roswell RdAtlanta, GA 30350",-84.3513118,33.9957867,Atlanta
Liberty Baptist Church,"395 Chamberlain St SEAtlanta, GA 30312",-84.3747813,33.7533964,Atlanta
Friendship Baptist,"80 Walnut St SWAtlanta, GA 30314",-84.4060824,33.7527382,Atlanta
Atlanta Med Ctr,"300 Boulevard NEAtlanta, GA 30312",-84.3730977,33.7628483,Atlanta
Hunter Hills First Baptist Church,"166 Edwards St NWAtlanta, GA 30314",-84.4352939,33.7597471,Atlanta
Mt Sinai Baptist Church,"422 Merritts Ave NEAtlanta, GA 30308",-84.3736315,33.7691808,Atlanta
Morning Star Baptist Church,"197 Gibson St SEAtlanta, GA 30316",-84.3559606,33.7485547,Atlanta
Greater Fortress Baptist Church,"719 Pearce St SWAtlanta, GA 30310",-84.4112162,33.7295621,Atlanta
Emmanuel Baptist Church,"1582 Benjamin Weldon Bickers Dr SEAtlanta, GA 30315",-84.3880022,33.7115204,Atlanta
West Oak Baptist,"1025 Violet St SWAtlanta, GA 30310",-84.431565,33.72685,Atlanta
The Chapel of Christian Love Baptist Church,"875 Cascade Rd SWAtlanta, GA 30311",-84.4399072,33.7312975,Atlanta
Atlanta Bible Baptist Church,"1663 Bouldercrest Rd SEAtlanta, GA 30316",-84.3299602,33.7186404,Atlanta
Mt Glory Baptist Church,"2090 Newnan StAtlanta, GA 30344",-84.4316061,33.6974913,Atlanta
Vietnamese Baptist Mission,"579 College StAtlanta, GA 30354",-84.4079512,33.6561638,Atlanta
Walker Tabernacle Baptist Church,"3548 Boulder Park Dr SWAtlanta, GA 30331",-84.5039068,33.7496304,Atlanta
"Kusky, Allie","1950 Bolton Rd NWAtlanta, GA 30318",-84.4793171,33.8099186,Atlanta
Welcome All Missionary Baptist Church,"755 Bolton Rd NWAtlanta, GA 30331",-84.5025487,33.7756213,Atlanta
Zion Hill Baptist Church,"3670 Boulder Park Dr SWAtlanta, GA 30331",-84.5079263,33.7484607,Atlanta
Crepin Jean-Baptist,"2305 Chastain Dr NEAtlanta, GA 30342",-84.3821103,33.8671316,Atlanta
Temple Grove Baptist Church,"4695 Saint Andrews Dr SWAtlanta, GA 30331",-84.5394344,33.6868593,Atlanta
Metropolitan Baptist Church,"4795 Peachtree Dunwoody RdAtlanta, GA 30342",-84.3532976,33.885801,Atlanta
1st Baptist Church,"5935 New Peachtree RdAtlanta, GA 30340",-84.2810208,33.9002724,Atlanta
Dunwoody Baptist Church,"1445 Mount Vernon HwyAtlanta, GA 30338",-84.3475655,33.9382822,Atlanta
Geneva Orthodox Presbyterian,"250 Williams St NWAtlanta, GA 30303",-84.3914096,33.7615051,Atlanta
Stangagawden Chad Hale,"645 Grant St SEAtlanta, GA 30312",-84.3766702,33.7369467,Atlanta
Ammog Ministry Movement,"621 Memorial Dr SEAtlanta, GA 30312",-84.3670814,33.7464972,Atlanta
Blueprint Church,"637 Highland Ave NEAtlanta, GA 30312",-84.3664624,33.7608989,Atlanta
Catholic Student Ctr,"809 Beckwith St SWAtlanta, GA 30314",-84.4140864,33.7524591,Atlanta
Greater Christ Temple Holiness Church,"914 Cherokee Ave SEAtlanta, GA 30315",-84.3731387,33.7294746,Atlanta
St Anthony's,"928 Ralph David Abernathy Blvd SWAtlanta, GA 30310",-84.4181079,33.7376652,Atlanta
Sankofa United Church Of Christ,"1187 Ralph David Abernathy Blvd SWAtlanta, GA 30310",-84.42656,33.7387919,Atlanta
Trinity Love Church,"227 Troy St NWAtlanta, GA 30314",-84.4262461,33.7613787,Atlanta
Sanctified Mount Zion Church,"1324 Eason St NWAtlanta, GA 30314",-84.4307036,33.7581257,Atlanta
Presbyterian Foundation,"1026 Ponce De Leon Ave NEAtlanta, GA 30306",-84.3538352,33.7744553,Atlanta
St John Chrysostom Melkite Church,"1428 Ponce De Leon Ave NEAtlanta, GA 30307",-84.3401136,33.7755677,Atlanta
Edgewood Holiness Church,"85 Howard St SEAtlanta, GA 30317",-84.3235941,33.7500125,Atlanta
Emmanuel Temple Pentecostal Holiness Church Of The Apostolic Faith,"2081 Larchwood Rd SWAtlanta, GA 30310",-84.4573089,33.7491469,Atlanta
Church of Hope,"2240 Springdale Rd SWAtlanta, GA 30315",-84.4134509,33.6931416,Atlanta
Redeeming Love Christian Ministries,"111 Fairfield Pl NWAtlanta, GA 30314",-84.4630014,33.7561606,Atlanta
Institute Heavenly,"2257 Cascade Rd SWAtlanta, GA 30311",-84.4622866,33.722734,Atlanta
Radcliffe Presbyterian Church USA,"290 Hamilton E Holmes Dr NWAtlanta, GA 30318",-84.4700716,33.7629419,Atlanta
Catholic Center For Emory & Agnes Scott,"1753 N Decatur Rd NEAtlanta, GA 30307",-84.3189984,33.7892188,Atlanta
Saints Peter & Paul Catholic Church,"2560 Tilson Dr SEAtlanta, GA 30317",-84.3031027,33.7485696,Atlanta
New Moriah Christian Ministries,"1224 Constitution Rd SEAtlanta, GA 30316",-84.3410791,33.6895963,Atlanta
Divine Fellowship,"2132 Campbellton Rd SWAtlanta, GA 30311",-84.458409,33.7057261,Atlanta
Showers Of Blessings Outreach,"2985 Benjamin E Mays Dr SWAtlanta, GA 30311",-84.4849947,33.7322716,Atlanta
St Paul Of The Cross,"551 Harwell Rd NWAtlanta, GA 30318",-84.4939127,33.770623,Atlanta
Hapeville Presbyterian Church,"3368 N Whitney AveAtlanta, GA 30354",-84.4109881,33.6621375,Atlanta
Presbyterian Homes of Georgia Inc A Not for Profit Corporation,"479 E Paces Ferry Rd NEAtlanta, GA 30305",-84.4013256,33.8460672,Atlanta
Trinity Presbyterian Church,"3003 Howell Mill Rd NWAtlanta, GA 30327",-84.4170614,33.8365587,Atlanta
From The Holy Spirit Church Ministries,"3168 Washington RdAtlanta, GA 30344",-84.4633294,33.6691935,Atlanta
Impacting A Generation Christian Church,"2288 Fairburn Rd SWAtlanta, GA 30331",-84.5105031,33.6919811,Atlanta
Northwest Presbyterian Church,"4300 Northside Dr NWAtlanta, GA 30327",-84.410321,33.8721827,Atlanta
Pentecos Nuevo Renacer,"2728 Shallowford Rd NEAtlanta, GA 30341",-84.2843935,33.8956722,Atlanta
Most Blessed Sacrament Catholic Church,"2969 Butner Rd SW Ste BAtlanta, GA 30331",-84.5473729,33.678962,Atlanta
Church Of The Redeemer,"5185 Peachtree Dunwoody RdAtlanta, GA 30342",-84.351438,33.8964174,Atlanta
New Covenant Community Church,"3147 Chamblee Tucker RdAtlanta, GA 30341",-84.2619917,33.8806686,Atlanta
Church Of Christ West End,"5295 Serenity Ln SWAtlanta, GA 30349",-84.5614865,33.6540289,Atlanta
Korean Central Presbyterian,"4011 Chamblee Dunwoody RdAtlanta, GA 30341",-84.3093118,33.9083786,Atlanta
Church Of The Redeemer,"3980 Dekalb Technology PkwyAtlanta, GA 30340",-84.2649863,33.8926397,Atlanta
Life Christian Academy,"2600 Flat Shoals RdAtlanta, GA 30349",-84.4735996,33.5892988,Atlanta
Holy Trinity Anglican Church,"1800 Water Pl SEAtlanta, GA 30339",-84.4857706,33.9080672,Atlanta
Doraville Associate Reformed Presbyterian Church,"3771 Central AveAtlanta, GA 30340",-84.2778223,33.9021302,Atlanta
Fellowship Of Companies For Christ Int,"4201 N Peachtree RdAtlanta, GA 30341",-84.298665,33.9160118,Atlanta
Korean Central Presbyterian Church,"4201 N Peachtree RdAtlanta, GA 30341",-84.298665,33.9160118,Atlanta
Living Hope Christian Fellowship,"5885 Mallory RdAtlanta, GA 30349",-84.5269311,33.6013245,Atlanta
All Saints Catholic Church,"2443 Mount Vernon HwyAtlanta, GA 30338",-84.3475655,33.9382822,Atlanta
Crossroads Church,"4805 Tilly Mill RdAtlanta, GA 30360",-84.286753,33.9363548,Atlanta
Asamblea Cristiani,"4955 Happy Hollow RdAtlanta, GA 30360",-84.2850079,33.9437143,Atlanta
Faith Korean Presbyterian Mission,"5131 Charmant PlAtlanta, GA 30360",-84.2722418,33.9484575,Atlanta
Flipper Temple A M E Church,"580 Fair St SWAtlanta, GA 30314",-84.4066368,33.7489701,Atlanta
Ariel Bowen Memorial United Methodist Church,"384 Arthur St SWAtlanta, GA 30310",-84.4006477,33.7278483,Atlanta
Metropolitan United Methodist,"859 Metropolitan Pkwy SWAtlanta, GA 30310",-84.4083821,33.7314865,Atlanta
Metropolitan United Methodist Church,"867 Metropolitan Pkwy SWAtlanta, GA 30310",-84.4083616,33.7313333,Atlanta
Warren Memorial United,"181 Joseph E Lowery Blvd NWAtlanta, GA 30314",-84.4172871,33.7596961,Atlanta
Impact United Methodist Church,"765 Peeples St SWAtlanta, GA 30310",-84.4206661,33.7341951,Atlanta
Haygood Memorial United Methodist Church,"1015 Rock Springs Ct NEAtlanta, GA 30306",-84.3413217,33.792418,Atlanta
Redemption Community Church,"965 Winburn DrAtlanta, GA 30344",-84.4205974,33.6855643,Atlanta
Ben Hill Alarm Line,"2099 Fairburn Rd SWAtlanta, GA 30331",-84.5103802,33.6979413,Atlanta
Ben Hill United Methodist Church,"2031 Austin Rd SWAtlanta, GA 30331",-84.5113839,33.698835,Atlanta
Vinings United Methodist Church,"3101 Paces Mill Rd SEAtlanta, GA 30339",-84.4636574,33.8678676,Atlanta
Laster Chapel United Methodist,"4790 Yates RdAtlanta, GA 30337",-84.4871049,33.6262591,Atlanta
Poplar Springs Untd Mthdst Chr,"5555 Cascade Rdg SWAtlanta, GA 30336",-84.5484275,33.7489465,Atlanta
Northwoods United Methodist Church,"2635 Fairlane DrAtlanta, GA 30340",-84.2790928,33.885767,Atlanta
Ame Church Pleasant Hill,"4585 Stonewall Tell RdAtlanta, GA 30349",-84.565329,33.630199,Atlanta
Saint James United Methodist Church,"4400 N Peachtree RdAtlanta, GA 30338",-84.2991351,33.9218503,Atlanta
Lyke House The Center,"809 Beckwith St SWAtlanta, GA 30314",-84.4140864,33.7524591,Atlanta
Chamblee Tucker Christian,"3147 Chamblee Tucker RdAtlanta, GA 30341",-84.2619917,33.8806686,Atlanta
Mision Fe Christian Church,"3951 Pleasantdale RdAtlanta, GA 30340",-84.2416683,33.9004614,Atlanta
Pentecos Nuevo Renacer,"4025 Pleasantdale RdAtlanta, GA 30340",-84.2426561,33.8990307,Atlanta
Mt Carmel Baptist,"768 Martin St SEAtlanta, GA 30315",-84.3838684,33.733619,Atlanta
Mt. Calvary Baptist Church,"777 Joseph E Boone Blvd NWAtlanta, GA 30314",-84.4128489,33.7636312,Atlanta
Baptist Collegic Ministries At Georgia Tech,"740 Techwood Dr NWAtlanta, GA 30313",-84.3922316,33.7747527,Atlanta
Mount Nebo Baptist Church,"1025 Boulevard SEAtlanta, GA 30312",-84.3689185,33.7264564,Atlanta
Brown Ave Missionary Baptist Church,"1481 Jonesboro Rd SEAtlanta, GA 30315",-84.3830718,33.7138588,Atlanta
Mount Gilead Baptist Church,"1537 Donald Lee Hollowell Pkwy NWAtlanta, GA 30318",-84.4383131,33.7718472,Atlanta
New Beginnings Baptist Church of East Atlanta,"943 Bouldercrest Dr SEAtlanta, GA 30316",-84.3342994,33.7284629,Atlanta
Tabernacle Baptist Church,"1041 Moreland Dr SEAtlanta, GA 30315",-84.3543282,33.7077246,Atlanta
New Greater Saint John Baptist Church,"1411 Bouldercrest Rd SEAtlanta, GA 30316",-84.3299602,33.7186404,Atlanta
Hills Park Baptist Church,"1755 Annie St NWAtlanta, GA 30318",-84.4425789,33.803445,Atlanta
Mt Vernon Baptist Church,"815 Lynhurst Dr SWAtlanta, GA 30311",-84.4893097,33.7336857,Atlanta
Rev Parnell Mosley Rev,"2055 Fairburn Rd SWAtlanta, GA 30331",-84.5089255,33.6986822,Atlanta
Grace Community Fellowship Church,"4215 Wendell Dr SWAtlanta, GA 30336",-84.5250041,33.7693215,Atlanta
Buckhead Baptist Church,"4100 Roswell Rd NEAtlanta, GA 30342",-84.3817616,33.8674701,Atlanta
Mt Calvary Baptist Church,"777 Simmons AveAtlanta, GA 30337",-84.4556004,33.6585266,Atlanta
Day Star Ministries,"4901 Old National HwyAtlanta, GA 30337",-84.4752596,33.6214116,Atlanta
Atlantic Metro Baptist Association,"3070 Mercer University Dr Ste 100Atlanta, GA 30341",-84.2631277,33.8767213,Atlanta
New Life International Church,"4221 N Shallowford RdAtlanta, GA 30341",-84.3027843,33.9165189,Atlanta
Enon Baptist Church,"3720 Stonewall Tell RdAtlanta, GA 30349",-84.592951,33.654626,Atlanta
Onnie's House,"325 Holderness St SWAtlanta, GA 30310",-84.427319,33.7462025,Atlanta
Second-Ponce De Leon Baptist Church,"2715 Peachtree Rd NEAtlanta, GA 30305",-84.3874607,33.8290171,Atlanta
Campbellton Baptist Church,"8660 Fairburn Rd SWAtlanta, GA 30331",-84.5071288,33.7086464,Atlanta
Bailey Smith Ministries,"NorcAtlanta, GA 30303",-84.3883717,33.755711,Atlanta
Grocery Relief,"100 Edgewood Ave NEAtlanta, GA 30303",-84.3855389,33.7547557,Atlanta
Ach Leasing,"124 Edgewood Ave NEAtlanta, GA 30303",-84.3841802,33.7546041,Atlanta
Se Conference United Church,"125 Ellis St NEAtlanta, GA 30303",-84.3835682,33.75806,Atlanta
Summer Hill Community Ministries,"521 Kelly St SEAtlanta, GA 30312",-84.3807762,33.7404407,Atlanta
Eagle's Nest Ministries,"330 Edgewood Ave SEAtlanta, GA 30312",-84.3768344,33.7546211,Atlanta
Truth Finance,"241 Peachtree St NEAtlanta, GA 30303",-84.3871936,33.7608219,Atlanta
New Birth Inner City Ministries,"241 Peachtree St NEAtlanta, GA 30303",-84.3871936,33.7608219,Atlanta
Cortland Partners,"260 Peachtree St NW Ste 1001Atlanta, GA 30303",-84.3879612,33.7615226,Atlanta
Safe House Outreach,"419 Chamberlain St SE Apt D1Atlanta, GA 30312",-84.3737958,33.7535256,Atlanta
Impact Church,"504 Fair St SWAtlanta, GA 30313",-84.4043395,33.7484719,Atlanta
Love & Faith Holiness Church,"35 Northside Dr SW Apt 12bAtlanta, GA 30313",-84.4032267,33.7535032,Atlanta
Beluah Baptist Church,"250 Piedmont Ave NEAtlanta, GA 30308",-84.3824186,33.7615754,Atlanta
Christ Church & Carriage House,"680 Central Ave SWAtlanta, GA 30315",-84.3932497,33.7360948,Atlanta
Sister Louisas Church Murch,"489 Edgewood Ave SEAtlanta, GA 30312",-84.371542,33.754089,Atlanta
Nation Apostle Reentry Inc,"80 Walnut St SWAtlanta, GA 30314",-84.4060824,33.7527382,Atlanta
Pulse Church,"645 Grant St SEAtlanta, GA 30312",-84.3766702,33.7369467,Atlanta
Christ Apostolic Church,"101 Boulevard NEAtlanta, GA 30312",-84.3718246,33.7570908,Atlanta
Renovation Church,"120 Ralph McGill Blvd NEAtlanta, GA 30308",-84.3837324,33.7647676,Atlanta
The Perfect Church,"670 Mcdaniel St SWAtlanta, GA 30310",-84.4015278,33.7368378,Atlanta
Eclipse Technology Solutions,"245 Dodd Ave SWAtlanta, GA 30315",-84.3960815,33.7334974,Atlanta
Tapestry Church,"196 Savannah St SEAtlanta, GA 30316",-84.367143,33.7492196,Atlanta
Great Chapel Baptist Church,"274 Hendrix Ave SWAtlanta, GA 30315",-84.3971133,33.7321203,Atlanta
Owners Bimmer,"675 Metropolitan Pkwy SWAtlanta, GA 30310",-84.4102904,33.7369477,Atlanta
Michael Wilson Ministries,"741 Edgewood Ave NEAtlanta, GA 30307",-84.3632003,33.7546094,Atlanta
New Salem Divine Ministries Inc,"637 Highland Ave NEAtlanta, GA 30312",-84.3664624,33.7608989,Atlanta
Temple Pentecostal Revival Ctr,"754 Glenwood Ave SEAtlanta, GA 30316",-84.3625496,33.7414116,Atlanta
New Jerusalem Baptist Church,"1010 Crew St SWAtlanta, GA 30315",-84.389098,33.727716,Atlanta
Grace And Mercy Outreach Ministries,"750 Glenwood Ave SEAtlanta, GA 30316",-84.361932,33.741408,Atlanta
Village Church Of East Atlanta,"213 Farrington Ave SEAtlanta, GA 30315",-84.3807762,33.7266011,Atlanta
Dwf International Ministry,"937 Sims St SWAtlanta, GA 30310",-84.4037062,33.7294626,Atlanta
Refuge Church,"1020 Smith St SWAtlanta, GA 30310",-84.4006307,33.7270045,Atlanta
Fann Strategies,"1147 Fortress Ave SWAtlanta, GA 30315",-84.3948784,33.7235196,Atlanta
Seven Day Apostolic Church International Atlanta,"1147 Fortress Ave SWAtlanta, GA 30315",-84.3948784,33.7235196,Atlanta
Masjid Al-Quran,"100 Flat Shoals Ave SEAtlanta, GA 30316",-84.3555516,33.7515268,Atlanta
International Church,"1113 Ira St SWAtlanta, GA 30310",-84.4002146,33.7244578,Atlanta
Xtreme Solutions,"575 Travis St NWAtlanta, GA 30318",-84.4081974,33.7704884,Atlanta
True Deliverance Church,"458 Ponce De Leon Ave NEAtlanta, GA 30308",-84.3719889,33.7738913,Atlanta
Church Church,"458 Ponce De Leon Ave NEAtlanta, GA 30308",-84.3719889,33.7738913,Atlanta
Rivers Of The World,"642 Northside DrAtlanta, GA 30318",-84.4077169,33.7715604,Atlanta
City Church,"960 Ralph David Abernathy Blvd SWAtlanta, GA 30310",-84.4192663,33.7379385,Atlanta
Victory World Church,"998 Westmoor Dr NWAtlanta, GA 30314",-84.4203645,33.7592694,Atlanta
Liberty The New Creation Church Inc,"1017 Edgewood Ave NEAtlanta, GA 30307",-84.3542779,33.7568367,Atlanta
Destiny World Church,"224 Milton Ave SEAtlanta, GA 30315",-84.3807968,33.7201385,Atlanta
Edgewood Church,"104 McDonough Blvd SEAtlanta, GA 30315",-84.3846151,33.7191367,Atlanta
West End Congregation,"183 Moreland Ave SEAtlanta, GA 30316",-84.3495835,33.7485271,Atlanta
Jehovah's Witnesses,"183 Moreland Ave SEAtlanta, GA 30316",-84.3495835,33.7485271,Atlanta
Gospel Of The World International Church,"400 Vine St NWAtlanta, GA 30314",-84.4079717,33.7654968,Atlanta
Midtown Bridge,"555 Hemlock Cir SEAtlanta, GA 30316",-84.351715,33.7391458,Atlanta
The Church Without Walls (Gentle Spirit Christian Church),"400 Tazor St NWAtlanta, GA 30314",-84.4213493,33.7655791,Atlanta
Arthur Vision New Start Ministries,"692 Lindsay St NWAtlanta, GA 30318",-84.4167126,33.7735489,Atlanta
M 28 Church,"76 Burbank Dr NWAtlanta, GA 30314",-84.4285703,33.7568982,Atlanta
atlanta light of the truth ministries,"1231 Glenwood Ave SEAtlanta, GA 30316",-84.3473856,33.7398326,Atlanta
Designed 2 Worship Church,"566 Atwood St SWAtlanta, GA 30310",-84.4287344,33.7396732,Atlanta
Maranatha Seventh-Day Adventist Church,"633 Dill Ave SWAtlanta, GA 30310",-84.4082184,33.7183501,Atlanta
United House Of Prayer,"211 Arthur Langford Jr Pl SWAtlanta, GA 30315",-84.3948005,33.7144716,Atlanta
Atlanta Berean Seventh Day,"1362 Metropolitan Pkwy SWAtlanta, GA 30310",-84.4075238,33.7176672,Atlanta
Hillside Learning Center,"402 McDonough Blvd SEAtlanta, GA 30315",-84.3748429,33.7150363,Atlanta
First Christian Community,"1380 Boulevard SEAtlanta, GA 30315",-84.3680876,33.7164048,Atlanta
Covington Christian Church,"500 Mcdonough Blvd SEAtlanta, GA 30315",-84.3718246,33.7141808,Atlanta
Atlanta Christian Worship Center,"510 Mcdonough Blvd SEAtlanta, GA 30315",-84.3711881,33.7140865,Atlanta
Reats of Joy Outreach Ctr,"1170 Peachtree St NE Ste 1875Atlanta, GA 30309",-84.3837324,33.7864313,Atlanta
Reaps of Joy Outreach and Deliverance Ministry,"813 Dill Ave SWAtlanta, GA 30310",-84.4145389,33.7185721,Atlanta
Atlanta Faith Inaction,"1197 Peachtree St NEAtlanta, GA 30361",-84.3825721,33.7868725,Atlanta
Pauls St,"1016 Howell Mill Rd NWAtlanta, GA 30318",-84.4117632,33.7822969,Atlanta
Anointed Word Life Center,"1055 Brady Ave NWAtlanta, GA 30318",-84.413003,33.782962,Atlanta
Eagle's Nest Community Church,"788 N Highland Ave NEAtlanta, GA 30306",-84.3526873,33.7760144,Atlanta
Redeemer Community Church,"1280 Peachtree St NEAtlanta, GA 30309",-84.3843363,33.7894314,Atlanta
Trinity Anglican Mission,"1511 Memorial Dr SEAtlanta, GA 30317",-84.3379872,33.7472562,Atlanta
